,ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,lat,lng,鄰近ATM統計,鄰近便利商店統計,鄰近公車站點統計,鄰近國中統計,鄰近國小統計,鄰近大學統計,鄰近捷運站點統計,鄰近火車站點統計,鄰近腳踏車站點統計,鄰近郵局據點統計,鄰近醫療機構統計,鄰近金融機構統計,鄰近高中統計
2099,PU-2100,新北市,樹林區,保順街,0.4316773195551153,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),31.33333333333333,0.523910218499285,-0.8193256863726953,0.0,293316,2765210,,0.8459862557452995,1.2501586268061955,-0.4384519028208025,24.99425705051978,121.42910369267122,70,44,338,1,2,0,0,1,31,5,86,13,1
2100,PU-2101,高雄市,左營區,重建路,-1.1349984864038865,,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.916666666666668,-0.8848575163611302,-0.4887378086064801,1.0,179062,2509487,,-1.071451011206631,-0.64899085633408,-0.1993156951824782,22.684270570260136,120.30961196431865,55,24,207,2,3,0,2,1,30,2,70,9,2
2101,PU-2102,桃園市,八德區,仁德一路,0.4489574506316265,,12,13,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.75,-0.0144321010619752,0.2898429876279705,1.0,278809,2758764,,-0.2708686173627301,0.091557998726908,-0.4384519028208025,24.936405608016717,121.28525976708625,15,14,201,1,1,0,0,0,5,1,5,1,0
2102,PU-2103,新北市,汐止區,樟樹二路,-0.7720436331111618,,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.666666666666667,-0.7228377360876241,0.1060114107392809,1.0,314534,2772882,,-0.9860178370225828,-1.1250579774447154,0.4753900335113649,25.06276357445067,121.63964707173832,71,36,427,1,2,0,0,1,19,2,35,17,1
2103,PU-2104,新竹縣,竹東鎮,自強路,-0.3094215982130252,,11,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.33333333333333,-0.2534400038767924,-0.8193256863726953,0.0,258150,2737816,,-0.1308374212663585,0.2041760273767358,-0.4384519028208025,24.74752637239601,121.08057714490103,11,8,4,0,1,0,0,1,0,0,15,1,0
2104,PU-2105,台北市,大安區,文昌街,0.8109749950064318,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),47.333333333333336,-0.4390158514950282,-0.8193256863726953,0.0,306001,2769430,,0.4536160153702144,-1.6420771089734696,-0.4384519028208025,25.031939504024642,121.55493288897456,214,93,673,4,19,4,3,0,55,5,288,99,2
2105,PU-2106,桃園市,楊梅區,梅獅路二段,-0.0633179233542317,,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.25,-0.0040904129594108,0.9108538608149728,1.0,267819,2755331,,-0.2394676824805131,-0.125146389735639,-0.2484240235367772,24.905579540469187,121.17639587310799,26,18,45,2,3,0,0,0,3,1,11,0,0
2106,PU-2107,新竹市,新竹市,光華街,-0.2326343676296418,,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.83333333333333,-0.3327262793297849,-0.4346696977568654,1.0,247106,2745587,,-0.2810527043515571,-0.0330043662948711,-0.4384519028208025,24.81770689809692,120.97137159702073,68,41,87,1,7,0,0,0,13,3,76,21,1
2107,PU-2108,桃園市,桃園區,經國路,-0.6491600306157504,,12,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.0,0.3526978265790546,1.035982917352653,1.0,280742,2767718,,0.4009982325946077,0.9549628850422538,0.1871454975187416,25.01720698995855,121.30459868406349,72,48,207,4,11,0,0,0,18,1,129,29,0
2108,PU-2109,新北市,林口區,文化二路一段,-0.7650258330077665,,14,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.416666666666666,-0.4344195456716665,1.1317607137148271,1.0,287748,2774530,,-0.6836070317154694,-0.3282001080588133,-0.4384519028208025,25.078548214131587,121.37420128431015,49,39,732,1,1,0,0,0,34,2,50,9,1
2109,PU-2110,台北市,大安區,雲和街,-1.0678727477436705,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),32.666666666666664,-1.6633568151930476,-0.8193256863726953,0.0,303508,2768566,,-1.8957962746911297,-1.181366991769629,-0.4384519028208025,25.02422953131241,121.53019624331903,107,57,678,2,16,4,3,0,57,3,172,41,1
2110,PU-2111,台南市,永康區,永華路,0.0450253741324325,,8,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.916666666666668,-0.2206913248853391,0.3114702319678166,1.0,174112,2545415,,-0.1820407475157389,0.2092950286790005,-0.4384519028208025,23.00849102953353,120.25968607399207,20,17,46,0,3,0,0,0,0,2,42,5,0
2111,PU-2112,新北市,三重區,仁義街,0.1409913871901634,,6,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.5,0.0602578685676555,0.8243448834555898,1.0,299946,2775294,,-0.2502175520798308,0.2894927157478174,-0.1203153408733889,25.08509145503457,121.49514640634499,44,39,305,1,4,0,0,0,26,2,46,6,1
2112,PU-2113,台北市,松山區,健康路,0.9073976457421234,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.333333333333336,-0.1793245724750824,-0.8193256863726953,0.0,307110,2772081,,0.2335265798894527,-0.0142346948532332,0.6099041503079224,25.055830994615164,121.56603178465032,113,72,528,7,3,0,1,0,33,2,129,27,2
2113,PU-2114,桃園市,桃園區,宏昌十二街,-0.2165318810910294,,4,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.08333333333333,-0.3436425056602692,-0.0963578041549911,1.0,279841,2764225,,-0.7065212274403301,-0.0824880455500982,-0.3188837990016406,24.985689296988667,121.2955960032686,42,24,115,1,0,0,0,0,8,2,51,11,1
2114,PU-2115,新北市,五股區,登林路,0.7985256098915049,,6,9,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),0.3333333333333333,-0.1235943643668197,0.2203268451070376,1.0,293168,2773666,,-0.3704463568090386,-0.4152231301973165,0.9536624487880134,25.070602805361535,121.42790229689142,27,19,509,1,1,4,0,0,10,1,9,3,0
2115,PU-2116,高雄市,前鎮區,光華二路,0.1054457489952263,,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.58333333333333,0.2757097040377434,0.1956099944329281,1.0,179760,2501186,,0.4278729065929014,0.1768746870979896,-0.3252892331348099,22.609337608961116,120.31677565410416,45,31,164,3,3,0,3,0,35,3,103,12,1
2116,PU-2117,新北市,林口區,文化二路一段,0.8249144609652308,,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.666666666666664,0.796815876761396,1.0560653585253668,1.0,287719,2774229,,1.3837626270164152,0.8406385226250045,0.187145497518742,25.07583148179253,121.37390555493168,60,43,820,2,3,0,0,0,40,2,54,9,1
2117,PU-2118,台中市,西屯區,寧夏東八街,1.5392399906676788,,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.25,1.586231401923798,1.962864817631761,3.0,215665,2673519,,0.7169878205534905,0.6034581289533976,2.4610746147938785,24.166633864662685,120.6620922090786,56,44,285,3,4,0,0,0,50,2,118,11,2
2118,PU-2119,新北市,新莊區,瓊林路,0.8267890788010691,,2,4,住家用,加強磚造,公寓(5樓含以下無電梯),53.25,-0.5297928915064254,-0.8193256863726953,0.0,295140,2769142,,0.3056638627269774,-1.6420771089734696,-0.4384519028208025,25.02970230028507,121.44730103140135,52,31,318,2,5,0,1,0,31,1,55,11,0
2119,PU-2120,桃園市,龜山區,樂善三路,-0.6549280854952534,,14,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,-0.3166392089480184,0.5416459038704619,1.0,288662,2771114,,-0.64824561855982,-0.1132020533636876,-0.4384519028208025,25.04768509399349,121.38316580572199,29,17,53,0,1,0,1,0,9,0,3,1,0
2120,PU-2121,新北市,新莊區,民安西路,0.3123747177973955,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),33.166666666666664,-0.4240778575691021,-0.8193256863726953,0.0,293119,2768108,,-0.0024047686850399,-0.2940734327103806,-0.4384519028208025,25.020426162598724,121.42724267977086,70,53,456,1,9,0,0,0,20,3,88,9,0
2121,PU-2122,基隆市,暖暖區,源遠路,-0.1354186093480187,,13,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.5,-0.0753331532215196,0.0673913315609848,1.0,325489,2776854,,0.4369254283607478,0.3765157378863205,-0.1800993927829702,25.098113431026007,121.74844187864483,10,11,32,1,1,0,0,1,0,1,8,1,0
2122,PU-2123,新北市,新莊區,民安路,-0.2683482407585645,,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.666666666666668,-0.0954419911987279,2.081814661500913,1.0,293205,2768221,,-0.021358486136468,-0.270184759966478,-0.4384519028208025,25.02144388722694,121.42809832645197,71,51,474,1,8,0,0,0,19,2,85,12,0
2123,PU-2124,桃園市,桃園區,中埔一街,-0.1496705116127908,,4,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.416666666666666,-0.0023667982756501,0.6142516527256583,1.0,279966,2767334,,-0.1879814649258878,0.2127076962138437,0.392119389780163,25.013755696964736,121.29690164604905,70,49,171,2,8,0,0,0,14,0,128,25,0
2124,PU-2125,新竹縣,竹北市,光明十五街,-0.1799287661681834,,13,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.0833333333333333,-0.5206002798597016,0.4860329898537152,1.0,250138,2746986,,-0.7636652710998595,-0.5551424991258903,-0.4384519028208025,24.830340637185934,121.00136528005459,36,26,65,1,2,0,0,0,0,1,39,10,1
2125,PU-2126,台北市,信義區,永吉路,-0.0158516384083217,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.0,-0.3700712641446003,-0.8193256863726953,0.0,307650,2770706,,0.2270200798688131,0.4004044106302235,-0.4384519028208025,25.043397177822577,121.57132611683778,181,92,759,2,8,0,3,1,43,4,199,69,2
2126,PU-2127,桃園市,龍潭區,大同路,-0.1503194177867347,,8,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),16.833333333333332,-0.1132526762642554,0.5725419672130986,1.0,272088,2750581,,-0.1843038779577004,-0.3077241028497537,0.4262817051570661,24.862638412463202,121.21858034245426,32,20,150,1,3,0,0,0,5,2,50,11,1
2127,PU-2128,新北市,林口區,文化三路一段,0.7290926492794875,,16,27,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.25,2.0286258374223785,1.613739301859963,2.0,287465,2774357,,1.545010671006176,1.1767862748070657,0.8148780425693434,25.07699339956524,121.37139120014984,62,37,712,2,2,0,0,0,39,2,56,9,0
2128,PU-2129,高雄市,三民區,正忠路,-1.2336802919673833,,5,21,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.166666666666668,-0.8946246662357741,-0.8193256863726953,0.0,181126,2505314,,-0.7336787927438688,-0.8264495681459297,-0.2697754706473416,22.64667167215479,120.32988134424762,58,38,284,1,10,1,0,0,20,3,126,16,4
2129,PU-2130,桃園市,中壢區,新中二街,0.4488132492596388,,6,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666666666667,0.3343126032856073,1.0807822091994763,1.0,274476,2761139,,0.0640746880475807,-0.0961387156894713,0.1892806422297984,24.957923917834414,121.24239773928254,37,28,96,0,3,4,0,0,5,2,22,0,0
2130,PU-2131,新北市,中和區,建康路,-0.6754527474414849,,16,27,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),2.583333333333333,-0.5447308854323515,0.94174992415761,1.0,299664,2765885,,-0.7967635538135474,-0.7701405538210159,-0.0797475913633162,25.00015633930232,121.49201178972262,123,74,578,1,8,0,2,0,29,5,76,30,1
2131,PU-2132,新北市,永和區,秀朗路一段,-0.5285836500721404,,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.916666666666668,-0.5883957907542893,-0.8193256863726953,0.0,302066,2766499,,-0.2479544216378693,-0.4032787938253651,-0.1694236692276877,25.00561893433499,121.51583034934457,133,95,711,3,6,0,2,0,45,5,255,44,2
2132,PU-2133,新北市,汐止區,伯爵街,2.040315724762501,其他,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.5,1.3345836580947354,-0.8193256863726953,0.0,314966,2774677,,1.3418947138401265,1.004446564297481,-0.3060729307353017,25.078949832522213,121.64401348871954,6,6,278,0,0,0,0,0,3,0,0,0,0
2133,PU-2134,新北市,新莊區,立信三街,-0.3957741864715843,,12,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.0,0.1498858321232116,0.2682157432881247,1.0,294761,2771452,,0.0012728182831474,-0.792322892797497,0.6910396493280679,25.050568378353343,121.44362054919655,66,48,527,3,4,0,2,0,29,3,84,16,0
2134,PU-2135,台北市,大安區,仁愛路四段,0.0735772457859723,,4,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),45.333333333333336,1.400655554305562,-0.8193256863726953,0.0,305536,2770128,,2.5110844784185167,-1.065336295584958,-0.4384519028208025,25.03825812635626,121.55035332961756,263,116,728,6,13,0,7,0,49,5,562,98,2
2135,PU-2136,新北市,樹林區,佳園路三段,-0.5354091816795521,,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.416666666666666,-0.4895752155520088,0.5740867703802304,1.0,288650,2759733,,-0.440886291815092,-1.0090272812600445,-0.3018026413131887,24.9449356310022,121.38272850552441,30,24,439,2,2,0,0,0,25,0,35,8,1
2136,PU-2137,新北市,林口區,新生街,-0.3672463483800426,,8,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.75,-0.3539841937628336,-0.4748345801022935,1.0,289792,2774366,,-0.2966117261400428,-0.0517740377365089,0.6269853079963742,25.077015142688886,121.39445863321808,29,22,433,4,2,8,0,0,15,1,23,5,2
2137,PU-2138,台北市,中正區,中華路二段,0.3565964718735849,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),50.083333333333336,-0.756735491534918,-0.8193256863726953,0.0,301337,2768758,,-0.0632263993127569,-1.6420771089734696,-0.4384519028208025,25.026038071757576,121.5086922219373,59,41,602,3,4,0,0,0,33,6,88,9,1
2138,PU-2139,桃園市,龜山區,文二三街,-0.2506355055660906,,7,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.916666666666666,0.8203719441061254,-0.459386548430975,1.0,286698,2772315,,0.5308453417021524,0.1461606792844003,2.41196628643958,25.058576812856064,121.36373359147379,74,43,402,0,8,0,2,0,15,3,41,21,0
2139,PU-2140,新北市,板橋區,文化路二段,-1.105725607890409,商,16,32,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),1.6666666666666667,0.3107565359408775,-0.8193256863726953,0.0,297649,2769058,,0.2417304277415631,-0.5483171640562038,-0.4384519028208025,25.02886704676073,121.47215964932282,113,89,296,1,2,0,3,0,64,2,144,21,0
2140,PU-2141,桃園市,大園區,埔心,0.5223319154113039,,10,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.916666666666668,-0.4280996251645438,0.4319648790041004,1.0,272820,2771715,,-0.2929341391718549,-0.3077241028497537,-0.4384519028208025,25.05343306016791,121.22617243972441,4,2,27,0,1,0,0,0,0,1,0,0,0
2141,PU-2142,台北市,內湖區,環山路一段,0.3888014449508097,住,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.25,-0.8331490758483091,-0.8193256863726953,0.0,307275,2775602,,-0.4072222264909139,-0.3179621054542835,-0.4384519028208025,25.087611814276,121.5678136290769,69,34,546,1,4,6,1,0,20,2,37,22,0
2142,PU-2143,台中市,南區,忠明南路,-0.919729871588436,,18,27,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),26.33333333333333,0.3199491475876014,-0.8193256863726953,0.0,215762,2668245,,0.4598396240856087,0.5915137925814461,-0.4384519028208025,24.119015696342117,120.6631716238389,45,31,160,2,1,0,0,0,52,3,98,6,2
2143,PU-2144,新北市,林口區,文化三路一段,0.1705286348856182,,8,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.583333333333334,0.0119966574223557,0.9958180350072244,1.0,286661,2773816,,-0.1916590518940752,0.1973506923070491,-0.0968287490517676,25.072128920094762,121.36340684650116,57,32,540,1,2,0,1,0,33,1,40,11,0
2144,PU-2145,新北市,永和區,秀朗路一段,-0.9187685291085186,住,7,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.75,-0.396500022628931,0.2512229084496744,1.0,302267,2766289,,0.1486591883158942,-0.6182768485204907,-0.4384519028208025,25.0037161336513,121.51781369276051,126,94,689,2,5,0,1,0,41,5,237,36,2
2145,PU-2146,桃園市,桃園區,經國路,0.951667466942309,,22,29,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.416666666666667,1.9464668708297848,0.8830474038065997,2.0,281040,2767386,,1.592253518982124,1.1631356046676928,-0.4384519028208025,25.014203538665676,121.30754383544927,67,50,193,4,7,0,0,0,18,1,111,22,0
2146,PU-2147,台北市,松山區,南京東路五段,-0.321702748393967,,13,18,住家用,其他,住宅大樓(11層含以上有電梯),12.0,2.125722797940898,2.503545926127907,2.0,306848,2771626,,1.7404885629306055,0.7297268277425983,1.2013392352705632,25.05173318334579,121.56341635638967,134,81,595,7,3,0,1,0,38,3,171,46,4
2147,PU-2148,新竹縣,竹北市,東興路一段,0.6072665235119852,,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.166666666666667,0.4451984812742123,1.868631824436718,2.0,253615,2745203,,0.1777969927561493,0.0949706662617512,0.0099284865010553,24.814238379001505,121.03575977686158,39,20,46,3,1,0,0,1,0,2,38,8,1
2148,PU-2149,台中市,太平區,育賢路,-0.7189775282197343,,4,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.08333333333333,-0.4907242920078495,-0.3806015869072509,1.0,221805,2672486,,-0.4182549873954765,0.2775483793758659,-0.3487758249564309,24.157428506077554,120.72253853637486,30,25,111,0,1,0,0,0,25,0,51,4,0
2149,PU-2150,高雄市,楠梓區,朝新路,-0.7848775552180559,,6,15,集合住宅,其他,住宅大樓(11層含以上有電梯),6.083333333333333,-0.4074162489594154,1.113223075709245,1.0,180638,2514013,,-0.6971858143672387,-0.8093862304717134,-0.4384519028208025,22.725207752965193,120.32474882758935,27,15,131,1,2,0,2,1,16,2,37,7,0
2150,PU-2151,宜蘭縣,五結鄉,陽明北路,0.6908552521407825,,5,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),30.58333333333333,0.8180737911944445,1.1827392182301784,1.0,328585,2730655,,1.4409066706759448,-1.1097009735379206,-0.4384519028208025,24.680885565889927,121.7765225966446,38,20,0,0,1,0,0,1,0,2,64,20,0
2151,PU-2152,桃園市,桃園區,永安路,-0.1119858864000379,,4,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.5,0.5652769709095418,0.7023054332521736,2.0,280575,2765705,,0.5455556895749027,1.350832319084072,-0.4384519028208025,24.999036511016836,121.30289945322593,72,57,287,4,1,0,0,0,16,4,144,23,2
2152,PU-2153,宜蘭縣,五結鄉,台興路,0.2019645339789094,,5,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.33333333333333,-0.269527074258559,0.286753381293707,1.0,327678,2732688,,-0.113015269035911,0.4259994171415477,-0.4384519028208025,24.699285449054727,121.76767331458207,9,5,0,1,1,0,0,2,0,1,2,1,0
2153,PU-2154,基隆市,安樂區,武崙街,1.7279755530374157,,2,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),4.0,0.1550566761744941,0.8552409467982265,1.0,321288,2781476,,-0.3367822914848605,0.5147287730474728,0.1166857220538786,25.140043055278834,121.70703334484524,15,11,89,1,1,0,0,0,0,1,11,2,0
2154,PU-2155,新北市,汐止區,康寧街,0.0497119187220287,,5,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),29.416666666666668,-0.1735791901958797,-0.8193256863726953,0.0,312462,2773427,,-0.0338057035672565,-0.1575667313166502,-0.4384519028208025,25.067770756411196,121.61913554687807,45,33,466,2,6,0,2,0,22,1,43,4,1
2155,PU-2156,新北市,鶯歌區,鳳鳴路,0.115996482712317,,12,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.3333333333333333,-0.0569479299280721,0.7671871662717114,1.0,283380,2762898,,-0.4473927918357316,-0.8742269136337354,0.5458498089762283,24.973635044637387,121.33061980918819,33,21,83,2,2,0,0,0,9,2,18,3,0
2156,PU-2157,新北市,泰山區,仁武街,-0.3669819791980653,,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.583333333333334,0.4630091663397397,0.3361870826419262,1.0,293558,2771781,,0.0318250792496285,0.434531085978656,0.6568773339511649,25.053573738608694,121.43170844399229,24,19,494,1,3,0,1,0,15,1,37,6,1
2157,PU-2158,台北市,中山區,龍江路,0.3490499334062351,,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),37.25,1.039845547171655,-0.8193256863726953,0.0,304519,2772305,,1.4075254966570117,2.176697862516141,-0.4384519028208025,25.057948894598198,121.54036151286553,229,113,745,8,6,0,6,0,51,5,245,115,1
2158,PU-2159,台中市,西區,五權西路一段,3.0690483125218564,,13,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.166666666666666,4.666905380032095,1.8979830846122232,2.0,215367,2670631,,4.561480658835689,1.393490663269613,2.555020982080363,24.140550904723668,120.65922865324397,49,35,196,2,3,0,0,0,41,2,186,14,0
2159,PU-2160,新北市,鶯歌區,建國路,-0.8260951140445043,,4,10,商業用,鋼筋混凝土造,華廈(10層含以下有電梯),26.666666666666668,-0.3942018697172502,-0.8193256863726953,0.0,285546,2760694,,-0.189961704062604,-0.6967682018218857,-0.284721483624737,24.95368758124225,121.35201653527312,27,19,181,1,5,0,0,1,21,1,37,4,0
2160,PU-2161,高雄市,苓雅區,正言路,-0.1225606536791269,,3,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),42.833333333333336,-1.1422506424693952,-0.8193256863726953,0.0,181255,2503834,,-0.6906793143465992,-1.6420771089734696,-0.4384519028208025,22.633311734647314,120.33120110342267,53,31,185,3,2,0,3,1,34,2,112,15,1
2161,PU-2162,台南市,仁德區,太子一街,-0.0880965257740964,,2,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),5.833333333333333,-0.9520784890277976,-0.8193256863726953,0.0,174846,2543356,,-0.9936559022642028,-0.7547835499142213,-0.4384519028208025,22.989931583697516,120.26694645471287,5,3,12,0,3,0,0,0,0,1,2,1,0
2162,PU-2163,台北市,內湖區,成功路四段,0.0530766174017388,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.333333333333336,-0.6257407755691045,-0.8193256863726953,0.0,309866,2774874,,-0.2700199434469945,-0.3333191093610782,-0.1950454057603652,25.080939065490433,121.59346756098843,48,27,608,5,3,2,3,0,24,3,80,16,5
2163,PU-2164,台北市,南港區,重陽路,1.2829941526457591,,8,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.333333333333334,2.5583500835648345,1.758950799570357,2.0,311706,2772509,,2.009801085524032,2.898477046135492,1.5813949938386147,25.0595143059567,121.61160111939327,73,29,659,1,4,0,5,1,31,1,33,21,3
2164,PU-2165,台北市,南港區,重陽路,-0.3402326246943703,,5,19,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.58333333333333,0.4084280346873172,0.3392766889761898,1.0,311158,2772323,,0.5953445592980569,0.280961046910709,-0.4384519028208025,25.057857403733014,121.6061615790152,68,25,654,0,5,0,2,1,25,3,22,25,2
2165,PU-2166,新北市,汐止區,建成路,-0.9430183931644291,,16,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.83333333333333,-0.8486616080021554,0.4983914151907698,1.0,316772,2773981,,-0.9019991193647598,-0.4954208172661332,-0.1715588139387442,25.072587802705332,121.66188181087162,39,30,488,2,3,0,0,2,30,2,57,6,2
2166,PU-2167,新北市,五股區,芳洲八路,-0.5152690567252877,,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.333333333333334,-0.6452750753183923,0.4844881866865832,1.0,295081,2775574,,-0.9639523152134576,-0.9697816046093468,0.8511755026573032,25.08777238341559,121.44692697398138,22,20,271,0,0,0,0,0,14,1,13,3,0
2167,PU-2168,台北市,大安區,光復南路,-0.3813300157108288,,3,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.75,0.372232126328343,-0.8193256863726953,0.0,306257,2769717,,0.6807777334821056,0.3696904028166338,0.7828508719034967,25.034521021770775,121.55748129420824,241,93,759,4,21,0,3,0,55,8,320,99,2
2168,PU-2169,高雄市,左營區,立文路,-1.219548557512601,,6,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.833333333333333,-0.6964089776032933,-0.8193256863726953,0.0,178562,2507329,,-0.9551826847508564,-1.0465666241433202,0.0697125384106364,22.66476182860505,120.30484433138092,88,44,200,2,0,0,3,0,40,3,209,31,1
2169,PU-2170,新竹縣,竹北市,縣政二路,-0.0637745610321923,,3,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.333333333333333,-0.452804768965114,0.9850044128373016,1.0,251205,2745827,,-0.7328301188281332,-0.2514150885248398,-0.4384519028208025,24.819876027427256,121.01192046545137,35,20,26,1,6,0,0,0,0,2,28,10,0
2170,PU-2171,新北市,板橋區,中正路,0.0419731117586956,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.75,-0.749841032799875,-0.8193256863726953,0.0,295927,2768028,,-0.5240563355571792,1.2040876150858115,-0.4384519028208025,25.01962136082989,121.45506228813562,75,53,256,3,3,0,1,0,50,4,107,15,1
2171,PU-2172,新北市,蘆洲區,和平路,-0.2167962502730064,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.916666666666664,-0.5815013320192465,-0.8193256863726953,0.0,297561,2774678,,0.0592655358584123,-0.6643478602408747,-0.4384519028208025,25.079607229783832,121.47148173220855,98,67,717,3,6,0,2,0,36,5,107,23,3
2172,PU-2173,台北市,松山區,健康路,2.055985607185151,,4,4,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),55.5,0.2452591779579711,-0.8193256863726953,0.0,306598,2771837,,1.567359084120547,-1.6420771089734696,-0.4384519028208025,25.0536474442154,121.56094738823082,140,86,622,7,5,0,2,0,39,4,181,46,3
2173,PU-2174,新北市,淡水區,濱海路一段,0.0630265120688816,,10,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.5,-0.0063885658710917,0.7826351979430296,1.0,294233,2786926,,-0.1116008125096851,-0.5329601601494092,0.0675773936995798,25.190282729556316,121.43888643460183,25,20,562,0,2,0,4,0,28,1,7,4,0
2174,PU-2175,新北市,泰山區,信華六街,-0.2821915724693716,,11,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.5,-0.4619973806118376,0.8181656707870624,1.0,294570,2770839,,-0.6615415099063442,-1.148946650188618,-0.1694236692276877,25.045039821693177,121.44170778778404,45,35,355,3,5,0,1,0,25,2,77,13,0
2175,PU-2176,新北市,新莊區,中正路,0.090256537812535,,7,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.0,0.8387571673995732,0.7424703155976018,1.0,291514,2768221,,0.4720039502111518,0.2877863819803957,0.8255537661246255,25.021491189653972,121.41134333857163,64,45,324,2,5,6,1,0,23,3,29,19,2
