,ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,lat,lng,鄰近捷運站點統計,鄰近火車站點統計,鄰近公車站點統計,鄰近腳踏車站點統計,鄰近國小統計,鄰近國中統計,鄰近醫療機構統計,鄰近便利商店統計
2530,PR-2531,高雄市,三民區,建興路,-0.4701580608551749,,2,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.083333333333334,0.2389392574508483,0.1523555057532362,1.0,180256,2505385,,-0.0838774645956559,0.1325100091450272,0.2170375234735327,22.647277231226592,120.3214138678834,0,0,8,1,3,3,62,12
2531,PR-2532,台中市,南區,大慶街一段,-0.5217581184647286,,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.75,-0.0580970063839128,-0.8193256863726953,0.0,215371,2667642,,-0.225888899828744,0.8304005200204746,-0.4384519028208025,24.113562510453743,120.65933948783749,0,0,8,2,2,1,27,10
2532,PR-2533,新北市,永和區,保福路二段,0.1978788284392613,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.333333333333336,-0.7343285006460288,-0.8193256863726953,0.0,301421,2767363,,-0.5874239879321029,1.736463750521361,-0.4384519028208025,25.0134411608839,121.50947255867563,0,0,4,3,3,1,29,13
2533,PR-2534,台南市,永康區,大橋五街,-0.1205418344713007,,5,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.83333333333333,-0.2137968661502963,0.4922122025222426,1.0,170752,2546840,,-0.3529070958838364,-0.1678047339211798,-0.28899177304685,23.02120199664901,120.22683701490463,0,1,0,0,0,2,9,10
2534,PR-2535,高雄市,三民區,鼎昌街,-0.026907076927369,,4,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),35.833333333333336,-0.4723390687144019,-0.8193256863726953,0.0,180417,2507680,,0.131119927390692,-0.0261790312251844,-0.4384519028208025,22.668008831623357,120.32287860411499,0,0,14,0,1,0,18,6
2535,PR-2536,屏東縣,屏東市,林森路,0.9581805622437474,,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),29.83333333333333,0.9077017547500016,-0.2029492226870884,1.0,199387,2507845,,1.231284213489255,1.618726720569268,-0.4384519028208025,22.670172835456043,120.50746664132096,0,0,0,0,2,5,2,2
2536,PR-2537,基隆市,信義區,深澳坑路,-0.1412106977895196,,2,4,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),27.166666666666668,-0.9503548743440372,-0.8193256863726953,0.0,329127,2779819,,-0.6804952273577721,-0.8076798967042919,-0.4384519028208025,25.12469329702658,121.78467936966884,0,0,6,0,1,0,1,2
2537,PR-2538,新北市,土城區,中央路四段,-0.578164888473868,,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.083333333333334,-0.2362038570391855,0.7810903947758978,1.0,291750,2760701,,-0.359413595904476,0.2127076962138437,0.2426592600062105,24.95359292643203,121.41345457584116,0,0,14,2,3,0,2,4
2538,PR-2539,台北市,松山區,敦化北路,-0.5128897340874927,,5,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),48.16666666666666,0.419918799245722,-0.8193256863726953,0.0,305430,2772367,,1.4089399531832372,-1.6420771089734696,-0.4384519028208025,25.05847549708277,121.54939300064551,0,0,46,1,5,9,41,17
2539,PR-2540,新北市,中和區,中原街,2.205979067614227,,16,26,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.0,1.9504886384252265,4.039080274256962,3.0,298950,2767276,,1.7039955845539756,1.2143256176903414,-0.4384519028208025,25.012737582817888,121.48498783738593,1,0,5,3,0,1,0,7
2540,PR-2541,新北市,板橋區,南雅南路二段,-0.3007214487697748,,6,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.833333333333334,0.2952440037870314,0.9077642544807092,1.0,295619,2765657,,0.0465354271223789,0.4533007574202938,-0.4384519028208025,24.998225069338766,121.45193224266907,1,1,29,2,0,0,9,14
2541,PR-2542,新北市,板橋區,新生街,-0.4262487430849583,住,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.75,-0.8434907639508732,-0.8193256863726953,0.0,296051,2768259,,-0.4326824439629816,-0.2667720924316345,-0.4384519028208025,25.021703079468875,121.45629860633623,0,0,10,2,2,3,28,21
2542,PR-2543,新北市,三重區,重新路五段,-1.132450928832106,,5,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.5,-0.7400738829252312,-0.2940926095478673,1.0,297776,2771026,,-1.173857663705392,-0.6336338524272853,-0.0626664336748644,25.046630201534477,121.47348627685206,1,0,45,0,1,1,5,6
2543,PR-2544,高雄市,三民區,大順二路,-0.90204116995796,,6,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.0,-0.3626022671816371,0.166258734257423,1.0,180427,2505765,,-0.0287136600728432,-0.2241137482460937,-0.4384519028208025,22.650715855687892,120.32306073073535,0,0,17,0,5,3,52,10
2544,PR-2545,新北市,土城區,日和街,0.4094703082690289,,19,32,集合住宅,其他,住宅大樓(11層含以上有電梯),1.9166666666666667,1.0995975228753596,1.0313485078512572,1.0,294731,2764046,,0.5183981242713638,0.5983391276511327,1.2974207472681047,24.983707227239105,121.4430831901391,0,0,28,3,3,1,14,10
2545,PR-2546,台南市,北區,開元路,0.3293424125679337,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),29.416666666666668,-0.6418278459508712,-0.8193256863726953,0.0,170206,2545417,,-0.395623682975861,-1.0277969527016824,-0.4384519028208025,23.008326364194115,120.22158422463322,0,0,5,0,5,2,37,11
2546,PR-2547,高雄市,左營區,重立路,0.0450253741324325,,8,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.75,0.6577776256046995,-0.0932681978207272,1.0,179424,2508424,,0.2821838843916262,0.3611587339795258,0.2939027330715653,22.674686356797746,120.31318266820608,0,0,7,1,1,2,30,5
2547,PR-2548,新北市,新店區,中央三街,-1.008437748922792,,14,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.916666666666668,-0.1505976610790705,0.3593591301489038,1.0,302944,2763291,,-0.0725618123858483,0.4072297456999099,-0.4384519028208025,24.976626646263483,121.52440572605431,0,0,8,0,0,0,4,4
2548,PR-2549,新北市,五股區,成泰路一段,0.3689497227405206,,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),45.0,-0.3103192884408957,-0.8193256863726953,0.0,293861,2773345,,0.4417345805499161,-0.3060177690823321,-0.4384519028208025,25.067684847010938,121.43476126621718,0,0,36,2,3,0,3,6
2549,PR-2550,高雄市,楠梓區,惠義街,-0.7451741107974771,,9,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5,-0.7774188677400464,-0.5041858402777986,1.0,180565,2514746,,-1.2148769029659452,0.3389763950030445,-0.4384519028208025,22.731824042884128,120.32400566944786,1,1,0,2,1,1,8,3
2550,PR-2551,新北市,新莊區,新北大道七段,-0.62084849458219,,20,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,0.0878357035078267,0.801172835948612,1.0,291644,2768654,,-0.2920854652561197,-1.0806932994917529,1.4981243501074124,25.02539679570778,121.41264449321577,1,0,24,2,2,1,6,13
2551,PR-2552,新北市,中和區,中興街,-0.1928588225230691,,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.0,-0.2178186337457379,-0.8193256863726953,0.0,300385,2764811,,-0.1002851602998775,-0.1524477300143852,-0.1566128009613488,24.990436424806212,121.49911522324686,0,0,2,0,11,1,14,11
2552,PR-2553,新北市,蘆洲區,長安街,0.546918249335185,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.416666666666664,-0.360304114269956,-0.8193256863726953,0.0,296375,2775195,,0.3280122758413475,-0.1132020533636876,-0.4384519028208025,25.084311583599064,121.45974241198995,0,0,44,3,14,2,54,23
2553,PR-2554,新北市,中和區,中和路,-1.2755467569677756,,18,21,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.583333333333334,-0.7222631978597038,-0.8193256863726953,0.0,301564,2766181,,-0.8980386410913271,-0.8981155863776382,-0.1480722221171232,25.00276518945907,121.51084519862559,1,0,28,0,11,3,57,25
2554,PR-2555,新竹市,新竹市,北門街,0.1938652235856074,,2,7,商業用,鋼筋混凝土造,華廈(10層含以下有電梯),37.16666666666666,0.07117409489814,-0.8193256863726953,0.0,246529,2744401,,1.044010169416936,-0.1933997404325043,-0.4384519028208025,24.80699776732102,120.96566667362639,0,1,0,0,10,2,49,18
2555,PR-2556,高雄市,左營區,太華街,-0.8918028725468423,,12,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.0,-0.8503852226859162,-0.5273578877847763,1.0,178787,2506517,,-1.1000230330363965,-0.9339485954934924,0.1423074585865562,22.657438582209203,120.30707047641398,2,0,10,2,2,2,46,7
2556,PR-2557,桃園市,桃園區,同德十街,-0.2807735923114938,,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.416666666666668,-0.1609393491816348,0.0009647953743152,1.0,279690,2767880,,-0.2332440737651188,0.0045349765884048,-0.4384519028208025,25.018690552579393,121.2941788259002,0,0,0,1,6,1,47,16
2557,PR-2558,新北市,三重區,福德南路,-0.8462112054367709,,4,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),19.916666666666668,-0.4981932889708124,-0.8193256863726953,0.0,300730,2772723,,-0.623634075003488,0.6495291406737815,-0.4384519028208025,25.0618544739165,121.50282367067297,1,0,5,2,10,2,32,17
2558,PR-2559,新北市,板橋區,文化路一段,0.1521910270811983,住,6,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),35.916666666666664,1.1398151988297762,-0.8193256863726953,0.0,296615,2767526,,1.617430845148946,1.1477786007608983,-0.2697754706473418,25.015068250431256,121.4618621258734,2,1,32,5,1,0,37,14
2559,PR-2560,台北市,內湖區,金豐街,0.8054953428709039,,9,10,其他,鋼筋混凝土造,華廈(10層含以下有電梯),12.083333333333334,0.1504603703511325,0.9896388223386972,1.0,309183,2773092,,-0.1673303996429885,-0.8503382408898327,1.4746377582857917,25.06487841222245,121.58662043662964,0,0,7,1,2,0,8,16
2560,PR-2561,新北市,新店區,中正路,0.98786201131119,住,4,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),40.083333333333336,-0.6016101699964548,-0.8193256863726953,0.0,304130,2763061,,-0.0635092906180019,-0.1217337222007958,-0.4384519028208025,24.974508358127263,121.5361435511294,0,0,40,3,2,1,44,22
2561,PR-2562,台北市,大同區,民族西路,0.711019410657045,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),46.0,-0.5407091178369096,-0.8193256863726953,0.0,302040,2773606,,-0.1995800084409407,1.2979359722940016,-0.4384519028208025,25.069781607092555,121.51584105089131,1,0,18,1,12,5,37,17
2562,PR-2563,新竹市,新竹市,龍山東路,-0.5584814011975641,,4,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.083333333333333,0.5578079739465783,1.6307321366984135,2.0,251184,2742463,,0.2977429061801118,0.4601260924899805,-0.4384519028208025,24.789503769975354,121.01170986958093,0,0,3,1,3,1,18,8
2563,PR-2564,台中市,北屯區,景賢南二路,-0.4099299544883645,,4,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.25,0.1826345111146653,0.5277426753662753,1.0,220312,2673378,,-0.0734104863015839,-0.0022903584812817,-0.0391798418532431,24.165455190876205,120.70782804025,0,1,13,2,5,5,0,4
2564,PR-2565,新北市,三重區,三和路二段,-0.0921581977517465,,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),49.25,-1.131908954366831,-0.8193256863726953,0.0,300577,2773361,,-0.9291566846682986,-0.1063767182940012,-0.4384519028208025,25.06761943765618,121.50133065770898,0,0,16,0,3,2,43,25
2565,PR-2566,高雄市,鼓山區,明誠四路,-0.0334201722288077,,6,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.083333333333332,1.234614006436615,0.5679075577117032,1.0,177047,2506993,,1.1141672131177442,0.4584197587225589,-0.4384519028208025,22.661662963237873,120.29011849533651,0,1,16,2,3,2,30,11
2566,PR-2567,高雄市,左營區,保靖街,-1.1510288722565052,,4,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.75,-0.9664419447258036,-0.8193256863726953,0.0,178488,2507195,,-1.2046928159771182,-0.3043114353149105,-0.1907751163382524,22.663548622547143,120.30413038824356,1,0,13,2,0,2,86,17
2567,PR-2568,新北市,板橋區,華江一路,-0.5416819413610119,,6,19,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.5,-0.0759076914494402,-0.8193256863726953,0.0,297024,2769562,,-0.4241957048056254,-0.9629562695396602,0.6889045046170115,25.03343672523721,121.46598379780303,0,0,2,4,1,1,9,12
2568,PR-2569,台北市,大安區,安居街,0.2039112525007417,,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),39.41666666666666,0.3871701202542688,-0.8193256863726953,0.0,305932,2768297,,0.7574412772035536,1.762058757032685,-0.2590997470920593,25.02171341537892,121.55420322859682,1,0,47,0,7,3,50,21
2569,PR-2570,台中市,西屯區,文心路三段,-1.0160563880761355,,13,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.083333333333334,-0.5355382737856276,0.8583305531324901,1.0,214498,2673148,,-0.7113303796294984,-0.4578814743828572,-0.4384519028208025,24.16325815217996,120.65061646083349,0,0,23,4,7,1,33,10
2570,PR-2571,新北市,林口區,忠孝路,-0.6162821178025835,,9,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.4166666666666665,0.0022295075477115,0.0612121188924573,1.0,286979,2774090,,-0.4923725093697177,-0.1507413962469636,1.2312312612253538,25.074594871738693,121.36656637530967,0,0,54,0,2,1,21,17
2571,PR-2572,新北市,林口區,文化三路二段,0.0725678361820593,,6,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.083333333333333,2.444591514436628,1.4314525281384054,2.0,287845,2774700,,2.1000434118972486,1.7518207544281557,-0.4384519028208025,25.080080562383905,121.37516752015036,0,0,48,1,1,2,20,12
2572,PR-2573,新北市,樹林區,保安街二段,0.2822125974899943,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.833333333333336,-0.1948371046289287,-0.8193256863726953,0.0,291478,2766759,,0.5466872547958833,0.1922316910047843,-0.4384519028208025,25.008293048138505,121.4109427037731,0,0,15,0,1,1,0,4
2573,PR-2574,台中市,南屯區,文山三街,-0.0125590404146055,,3,17,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.0,0.5020777658383156,0.8027176391157438,1.0,210782,2671114,,0.1387579926323122,0.8321068537878962,-0.4384519028208025,24.144804643677446,120.61410221407353,0,0,15,1,7,1,7,4
2574,PR-2575,台北市,南港區,經貿二路,2.873847721974677,,5,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.916666666666666,1.8350064546132596,3.527750425936321,2.0,312034,2772869,,1.5096492578505265,0.7928611771371986,0.9130946992779412,25.062750884923854,121.6148681748071,1,0,1,2,5,1,2,9
2575,PR-2576,台中市,南屯區,忠勇路,0.0441120987765112,,14,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.333333333333333,0.7347657481460106,0.5740867703802304,1.0,210814,2671235,,0.4239124283194686,0.6307594692321437,-0.4384519028208025,24.14589797273924,120.61441380496488,0,0,15,1,7,1,9,5
2576,PR-2577,新北市,板橋區,重慶路,0.402043937611669,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.41666666666666,-0.632060696076227,-0.8193256863726953,0.0,296688,2765827,,-0.0428582253351029,-0.5431981627539388,-0.4384519028208025,24.999727297314315,121.46252794607285,0,0,24,2,6,0,55,18
2577,PR-2578,新北市,淡水區,八勢路,1.931371588225889,,3,23,住家用,鋼骨造,住宅大樓(11層含以上有電梯),5.166666666666667,1.1064919816104026,0.7764559852745024,1.0,296682,2782424,,0.8219404947994581,0.3577460664446827,-0.4384519028208025,25.149565135085606,121.46303163627604,0,0,6,0,3,1,1,0
2578,PR-2579,高雄市,鳳山區,長明街,-0.7381322771320837,,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.416666666666667,-0.6751510631702444,-0.8193256863726953,0.0,183971,2502425,,-0.984886271801602,-0.7496645486119563,-0.0776124466522598,22.620695639899072,120.35768204869652,0,0,6,1,8,0,22,9
2579,PR-2580,新北市,中和區,景平路,-0.8214566365789039,住,10,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.33333333333333,-0.4367176985833473,-0.1195298516619686,1.0,299979,2766412,,-0.6717255968951712,-0.270184759966478,0.6355258868406003,25.00490376324612,121.49515141295888,2,0,3,2,8,1,15,21
2580,PR-2581,高雄市,新興區,五福一街,-1.068737955975596,,5,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),38.25,-0.3907546403497286,-0.8193256863726953,0.0,178929,2503076,,-0.1483766821915604,0.6580608095108899,-0.4384519028208025,22.626370663281616,120.30860765245028,0,0,40,1,7,4,57,13
2581,PR-2582,桃園市,桃園區,大業路一段,0.6970078440122526,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.91666666666666,-0.7038779745662562,-0.8193256863726953,0.0,281490,2767394,,0.0224896661765371,-1.6420771089734696,-0.4384519028208025,25.014266476568658,121.31200255915799,0,0,15,0,10,3,29,13
2582,PR-2583,台北市,中正區,羅斯福路二段,-1.3216431288798036,,9,15,一般事務所,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.583333333333334,-1.3421899457856368,-0.8193256863726953,0.0,302729,2768751,,-1.5223797517674722,-1.2615646788384458,-0.4384519028208025,25.0259270356905,121.52248467014252,2,0,50,5,5,3,84,24
2583,PR-2584,台南市,安平區,健康路三段,-0.5333903624717262,,19,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.0,0.8939128372799154,0.6127068495585265,1.0,164718,2542748,,0.4643658849695317,0.4072297456999099,0.7871211613256092,22.98395364884611,120.16819892782229,0,0,1,0,1,0,0,3
2584,PR-2585,新北市,板橋區,三民路二段,0.6612218701973356,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.5,-0.3597295760420359,-0.8193256863726953,0.0,298467,2767426,,0.0089108835247676,0.2365963689577467,-0.4384519028208025,25.01410731984031,121.48020775982671,0,0,18,1,1,2,32,14
2585,PR-2586,新北市,中和區,圓通路,-0.1229932577950894,,8,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.08333333333333,-0.4821062185890457,0.4211512568341775,1.0,299364,2764608,,-0.4632347049294626,-0.2667720924316345,-0.4384519028208025,24.988637307509865,121.48899421187227,0,0,2,0,1,1,1,8
2586,PR-2587,高雄市,苓雅區,武慶三路,-0.1286411448646028,,2,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),38.66666666666666,-0.9457585685206752,-0.8193256863726953,0.0,181442,2502210,,-0.5998712053628917,-0.2616530911293697,-0.4384519028208025,22.618653704341263,120.33309102275916,0,0,3,1,5,3,13,6
2587,PR-2588,新北市,新店區,中央路,-0.248496518548275,住,6,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),33.166666666666664,0.4848416190007091,-0.8193256863726953,0.0,303505,2763017,,0.4869971893891472,1.3832526606650832,-0.4384519028208025,24.974133289753553,121.52995159703147,1,0,13,2,1,1,10,8
2588,PR-2589,台北市,大同區,南京西路,-1.1196891074112056,,15,17,一般事務所,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.583333333333333,-0.1994334104522906,2.929911600256297,2.0,302323,2771751,,-0.4884120310962849,-1.6420771089734696,-0.4384519028208025,25.053025011396834,121.51857567384408,2,2,45,1,5,3,71,30
2589,PR-2590,高雄市,左營區,自由二路,-0.864452678993199,,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.416666666666668,0.9950315653938768,0.2280508609426967,1.0,178999,2507021,,1.044010169416936,1.5282910308959217,-0.4384519028208025,22.661998841709153,120.30911041928168,0,0,12,1,1,2,89,15
2590,PR-2591,桃園市,桃園區,樹仁三街,0.0447369713884575,,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.5,-0.0839512266403234,1.2630689829210342,1.0,282522,2762880,,-0.2912367913403841,-0.2497087547574182,-0.4384519028208025,24.973491165398897,121.32212123697623,0,0,6,0,2,1,10,9
2591,PR-2592,高雄市,鳳山區,中山東路,0.0270002026339857,,17,17,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.25,0.722700445359686,0.4165168473327821,1.0,185300,2502861,,0.1260278838962783,1.0334542383436487,-0.4384519028208025,22.624684220236375,120.37059178821886,1,0,31,2,4,2,20,6
2592,PR-2593,新北市,中和區,中正路,-0.9851492273467988,,21,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.416666666666668,0.3107565359408775,-0.8193256863726953,0.0,298992,2765547,,0.2363554929419045,0.8577018602992207,-0.4384519028208025,24.997126724418617,121.48534261666138,0,0,55,0,2,2,32,29
2593,PR-2594,台北市,北投區,文林北路,-0.3270141655955093,,7,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),39.833333333333336,0.4021081141801945,-0.8193256863726953,0.0,302127,2777593,,0.7956316034116547,1.4412680087574188,-0.4384519028208025,25.10577287408413,121.5168545629668,1,0,49,1,14,3,17,7
2594,PR-2595,新北市,蘆洲區,民權路,-0.7659150748016899,,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),19.75,0.7238495218155262,-0.2338452860297253,1.0,298157,2775374,,0.0869888837724415,-1.6420771089734696,-0.4384519028208025,25.085871809021835,121.47741421046642,1,0,25,2,9,2,52,26
2595,PR-2596,台中市,西屯區,中康街,0.3694063604184812,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.58333333333333,0.4969069217870336,-0.8193256863726953,0.0,215620,2677144,,0.3910970369110261,2.113563513121542,-0.4384519028208025,24.199363747498268,120.66156302227913,0,0,0,0,1,0,3,3
2596,PR-2597,新北市,中和區,中原二街,0.4366282333266886,,5,27,集合住宅,其他,住宅大樓(11層含以上有電梯),1.0833333333333333,0.2234267252970017,0.5030258246921656,1.0,299335,2767083,,-0.1036798559628196,-0.0995513832243148,-0.0263689735869041,25.010982682284247,121.48879534209023,0,0,2,3,0,1,1,7
2597,PR-2598,新北市,汐止區,康寧街,-0.4504024728928772,,2,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.08333333333333,-0.674001986714404,-0.8193256863726953,0.0,312665,2773504,,-0.3353678349586342,-0.5653805017304202,-0.4384519028208025,25.068457490008598,121.62115113514034,0,0,5,2,3,1,18,9
2598,PR-2599,新北市,三重區,重新路五段,-1.3211143905158491,,13,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.166666666666666,-1.1152473457571443,-0.8193256863726953,0.0,297604,2771072,,-1.371315794766538,-1.135295980049245,-0.4384519028208025,25.047050913367443,121.4717832977299,1,0,49,2,2,1,6,11
2599,PR-2600,台中市,北區,學士路,0.3571973109235332,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.25,-0.776844329512126,-0.8193256863726953,0.0,217723,2672791,,-0.0966075733316897,-1.6420771089734696,-0.4384519028208025,24.160104094845316,120.68236201709001,0,0,14,0,6,2,41,17
2600,PR-2601,高雄市,左營區,安吉街,-0.8651015851671431,,4,14,集合住宅,其他,住宅大樓(11層含以上有電梯),19.25,-0.1638120403212358,0.0503984967225344,1.0,178681,2507402,,-0.3879856177342404,0.402110744397645,0.2213078128956455,22.66542607167244,120.30599892692666,1,0,15,4,0,2,73,17
2601,PR-2602,台北市,士林區,基河路,2.6211107840044554,,4,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),17.25,1.130048048955132,1.465438197815306,1.0,302509,2775983,,1.3042701702425152,0.2075886949115789,-0.244153734114664,25.09122472513024,121.52058055906997,0,0,33,1,9,3,30,13
2602,PR-2603,新北市,土城區,福祥街,-0.2824559416513488,,2,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.416666666666668,-0.3447915821161096,0.2450436957811471,1.0,294423,2763651,,-0.015700660031564,1.1665482722025362,-0.4384519028208025,24.98015016424626,121.44001967505577,0,0,6,0,6,2,13,6
2603,PR-2604,桃園市,桃園區,三民路三段,-0.9681815325762608,,19,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.75,-0.2999776003383316,0.0673913315609848,1.0,280885,2764999,,-0.0960417907211994,-0.0517740377365089,-0.1950454057603652,24.99265627600422,121.30595473555209,0,1,34,1,1,3,56,16
2604,PR-2605,新北市,永和區,環河西路一段,-1.271701387048107,,24,27,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.75,0.1550566761744941,-0.1195298516619686,1.0,301794,2767838,,-0.3579991393782501,0.3850474067234288,0.0398205124558456,25.01771675371681,121.5131859023144,1,0,0,2,4,3,21,8
2605,PR-2606,高雄市,三民區,建武路,-0.9197539051504338,,11,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.08333333333333,-0.3039993679337732,-0.2817341842108126,1.0,181086,2504766,,-0.411465596069592,0.3406827287704661,-0.4384519028208025,22.64172132069987,120.32951620144327,0,1,6,2,6,3,49,15
2606,PR-2607,新北市,樹林區,中華路,-0.7825703332662547,,2,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.58333333333333,-0.5746068732842035,-0.0515585123081674,1.0,292113,2763601,,-0.4309850961315103,-0.1729237352234449,-0.327424377845866,24.97976463593822,121.41713758095979,0,1,20,2,2,2,16,16
2607,PR-2608,台中市,東區,力行路,-0.4208892587594202,,10,16,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.83333333333333,0.206765116687315,-0.8193256863726953,0.0,218822,2671952,,-0.0875550515638437,0.2110013624464221,-0.4384519028208025,24.152550675350277,120.69319524643608,0,1,14,4,6,1,24,9
2608,PR-2609,台南市,北區,中華北路一段,-0.4115882702662217,,14,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.1666666666666665,0.7255731364992868,0.8629649626338858,1.0,166701,2545510,,0.2159873189642505,0.2860800482129741,1.365745378021911,23.008994367649095,120.18738940683713,0,0,4,0,2,1,7,5
2609,PR-2610,台中市,西屯區,市政北一路,-0.9296797662555786,,14,39,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),7.166666666666667,0.6744392342143862,0.4644057455138695,3.0,213307,2672899,,0.2898219496332463,-0.0944323819220497,1.3294479179339518,24.160982586575695,120.63890204983086,0,0,7,2,1,1,17,7
2610,PR-2611,台南市,仁德區,文心路,-0.998295585759666,,18,24,集合住宅,其他,住宅大樓(11層含以上有電梯),1.6666666666666667,-0.7291576565947466,-0.0052144172942121,1.0,172189,2541480,,-1.1000230330363965,-0.7581962174490645,0.607769005596866,22.972869357032764,120.24112637508495,0,0,2,0,0,0,4,4
2611,PR-2612,台北市,中山區,農安街,-0.688262635986381,,7,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),36.41666666666666,0.1544821379465738,-0.8193256863726953,0.0,304163,2773061,,0.2711511234870636,0.2485407053296981,-0.4384519028208025,25.064786790801943,121.53686290476618,0,0,14,3,2,6,28,23
