ID,鄰近捷運站點統計,鄰近火車站點統計,鄰近公車站點統計,鄰近腳踏車站點統計,鄰近國小統計,鄰近國中統計,鄰近醫療機構統計,鄰近便利商店統計,主要用途_一般事務所,主要用途_住商用,主要用途_住家用,主要用途_住工用,主要用途_其他,主要用途_商業用,主要用途_國民住宅,主要用途_工業用,主要用途_店鋪,主要用途_廠房,主要用途_辦公室,主要用途_集合住宅,主要建材_其他,主要建材_加強磚造,主要建材_磚造,主要建材_鋼筋混凝土加強磚造,主要建材_鋼筋混凝土造,主要建材_鋼骨造,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地面積,移轉層次,總樓層數,屋齡,建物面積,車位面積,橫坐標,縱坐標,主建物面積,陽台面積,附屬建物面積
TR-10144,0,1,8,2,2,0,32,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06014733493747494,0.0,0.12121212121212122,0.19833564493758668,0.1114402215725496,0.08887268180871014,0.6671030071129087,0.586921533239952,0.09357343927808498,0.05994490358126723,0.06883401062832134
TR-10145,0,0,25,2,1,2,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05171078056072041,0.45454545454545453,0.33333333333333337,0.05825242718446602,0.10778581320203104,0.08085017712023337,0.9097222804941836,0.9029266781596803,0.10714927429176063,0.053663911845730036,0.03569865582994686
TR-10146,0,0,30,3,21,4,75,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.030337416602865576,0.06818181818181819,0.15151515151515152,0.6463245492371706,0.03942914294506847,0.0,0.922244691890501,0.9290452268074567,0.04052786040847291,0.05123966942148762,0.0
TR-10147,1,0,8,4,3,2,27,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0453101644245142,0.0909090909090909,0.07575757575757576,0.001386962552011095,0.055316202492691174,0.058762242133777856,0.8927357706863133,0.9294021387781495,0.038411627303399934,0.06137741046831958,0.01719287277274148
TR-10148,0,0,10,2,18,2,30,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.032963514892996475,0.3409090909090909,0.28787878787878785,0.3536754507628294,0.1121711032466533,0.0,0.9058343752360015,0.9137013791617274,0.12477789534628358,0.14203856749311297,0.0
TR-10149,0,0,7,2,1,3,14,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06649326442815996,0.06818181818181819,0.15151515151515152,0.5256588072122051,0.11336359439913832,0.06490935611585746,0.6550700801915423,0.6106393438207096,0.15045219509273489,0.10721763085399451,0.0
TR-10150,0,0,1,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03486957235043203,0.3409090909090909,0.3787878787878788,0.08183079056865465,0.12759655331589476,0.100437591164826,0.5264587336617075,0.1647216086628589,0.12573618958254304,0.08154269972451791,0.018818380743982493
TR-10151,2,0,76,8,1,3,83,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.024387965292208977,0.0909090909090909,0.3939393939393939,0.37031900138696255,0.1494845360824742,0.07199416545113564,0.8965901112947844,0.9251629673526551,0.1760466369861646,0.17432506887052346,0.0
TR-10152,0,0,2,1,1,6,37,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07553934704145247,0.045454545454545456,0.045454545454545456,0.7406380027739251,0.09097553469764577,0.0,0.9169862301024562,0.9400556243939224,0.1512308091596957,0.07768595041322315,0.0
TR-10153,0,0,0,1,13,4,68,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.07195851106493127,0.0909090909090909,0.36363636363636365,0.024965325936199722,0.2499230650869364,0.08564284225880392,0.8497814102187576,0.9216813920913687,0.23516141268541993,0.2591735537190083,0.0
TR-10154,2,0,50,0,2,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10614791826169381,0.06818181818181819,0.15151515151515152,0.6324549237170596,0.07024157562701952,0.0,0.9258249211929995,0.916849612110763,0.07856016291002013,0.10798898071625346,0.0
TR-10155,0,1,49,1,1,3,40,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04297117102336943,0.15909090909090912,0.33333333333333337,0.011095700416088764,0.1230573934451454,0.10783496561783704,0.8516358571152862,0.9121592500808102,0.1255764738764998,0.08694214876033059,0.0
TR-10156,0,1,18,1,3,2,27,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10799928907360819,0.045454545454545456,0.18181818181818182,0.2565880721220527,0.19387598092014152,0.0,0.5623225618778303,0.09134589483891808,0.18373295533949566,0.1487603305785124,0.0
TR-10157,0,0,47,4,3,1,21,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09791302089029857,0.06818181818181819,0.07575757575757576,0.21359223300970875,0.10420833974457606,0.04271723275682433,0.901367479770306,0.9485609039974143,0.11387729840883226,0.0787878787878788,0.016255079712410126
TR-10158,0,0,0,0,2,1,5,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07270019869481205,0.02272727272727272,0.07575757575757576,0.4299583911234396,0.12351900292352666,0.0,0.9399752181002968,0.9172435621161519,0.1667631615724011,0.05399449035812673,0.004876523913723034
TR-10159,0,0,0,0,0,1,2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08671934813518538,0.13636363636363635,0.196969696969697,0.023578363384188627,0.11724880750884749,0.10147947489060219,0.7355189514403431,0.7991292694752712,0.12435864161792007,0.07658402203856751,0.0
TR-10160,0,0,20,0,1,0,10,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17936080425826678,0.25,0.196969696969697,0.0957004160887656,0.22376519464533,0.1250260470931444,0.9122731938722138,0.962120191789678,0.21332028988400645,0.16804407713498623,0.0745858080650203
TR-10161,0,0,1,1,1,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.060072140799883336,0.0909090909090909,0.28787878787878785,0.07489597780859916,0.09170641637174948,0.1122108772660971,0.8266525695137881,0.9188429317961422,0.0914172772465012,0.05289256198347108,0.0
TR-10162,0,1,2,2,7,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08932949615370592,0.02272727272727272,0.196969696969697,0.07073509015256588,0.136059393752885,0.1015836632631798,0.6799079209776264,0.6000801368387023,0.14062967917107547,0.09564738292011021,0.0
TR-10163,0,0,0,1,1,1,15,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05042678369608808,0.11363636363636363,0.196969696969697,0.12066574202496533,0.0919756885674719,0.051989997916232544,0.5644790906217572,0.06934866932442674,0.08482900437221744,0.06666666666666668,0.006376992810253208
TR-10164,0,0,47,3,16,2,55,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0719881329979219,0.045454545454545456,0.07575757575757576,0.004160887656033287,0.06470226188644407,0.0,0.8951748018986404,0.9473319146643675,0.06526383038192014,0.0537741046831956,0.01719287277274148
TR-10165,0,0,6,1,2,3,8,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08365689598600021,0.2727272727272727,0.196969696969697,0.21081830790568654,0.18152792737344203,0.08230881433632006,0.8717550675628428,0.8972261879107855,0.184291960310647,0.18490358126721768,0.02081900593935604
TR-10166,0,1,32,2,2,2,46,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.025393971708775387,0.02272727272727272,0.31818181818181823,0.4452149791955617,0.16767964302200336,0.3484059178995623,0.5764029324315632,0.03588985561900593,0.19076044640539838,0.1922865013774105,0.05357924351359801
TR-10167,0,0,10,1,11,3,27,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0784639432717197,0.045454545454545456,0.16666666666666666,0.11234396671289874,0.13821357131866438,0.10929360283392373,0.851174343181761,0.9224625579140184,0.1504721595559903,0.04473829201101929,0.0008752735229759345
TR-10168,1,0,1,3,14,3,177,41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12759761566225525,0.045454545454545456,0.06060606060606061,0.5797503467406381,0.1686413294352977,0.0,0.9201496983377108,0.9325705742915638,0.24771906007306993,0.1415977961432507,0.0
TR-10169,2,0,0,1,13,7,100,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07992225381895074,0.11363636363636363,0.07575757575757576,0.7364771151178918,0.15863979073703643,0.0,0.9189078062984065,0.9278330729447255,0.16103336061809978,0.2971900826446281,0.1419193497968115
TR-10170,0,0,22,2,1,2,53,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12082900397389625,0.0,0.030303030303030304,0.7364771151178918,0.09770733959070624,0.0,0.8996109297687676,0.9226241784290483,0.155283595200543,0.04606060606060607,0.0
TR-10171,0,0,12,1,2,0,0,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05490539210324838,0.06818181818181819,0.09090909090909091,0.10124826629680998,0.061932605016156314,0.1462804750989789,0.8722109873880829,0.9360117444240927,0.05907484677274448,0.05774104683195594,0.009377930603313538
TR-10172,0,0,8,0,2,1,5,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10750141273834261,0.0,0.07575757575757576,0.7253814147018031,0.1696799507616556,0.0,0.9155261678400309,0.9628306486370004,0.21813172552855914,0.23944903581267218,0.0
TR-10173,2,0,71,9,1,4,80,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0060121130919829485,0.49999999999999994,0.5757575757575758,0.19833564493758668,0.03131250961686409,0.09116482600541778,0.8969900900371729,0.9246006626441119,0.023897462516720216,0.05542699724517908,0.0
TR-10174,0,0,29,2,9,3,24,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.055652776258704295,0.15909090909090912,0.16666666666666666,0.3869625520110957,0.17510386213263573,0.0,0.9072804522277138,0.9180819685378729,0.14987322565832814,0.10545454545454548,0.22063144732728973
TR-10175,0,0,0,2,3,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03137760217288271,0.15909090909090912,0.31818181818181823,0.00277392510402219,0.08674411447915062,0.10012502604709313,0.6749403528204095,0.6164442139855613,0.08217373075924851,0.08793388429752068,0.0
TR-10176,0,1,4,3,1,0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.12452718837726492,0.22727272727272724,0.15151515151515152,0.5034674063800277,0.11778735190029233,0.10700145863721608,0.6661799792458583,0.5884468268505554,0.18774581245383215,0.09300275482093665,0.0
TR-10177,0,1,3,1,2,2,18,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.026856839476466533,0.22727272727272724,0.21212121212121213,0.47018030513176146,0.12132635790121556,0.0,0.6684595783720586,0.5914199709083068,0.11737107947852819,0.1547107438016529,0.020693966864645218
TR-10178,0,0,10,0,4,1,12,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09012473112399284,0.13636363636363635,0.16666666666666666,0.24410540915395282,0.14056008616710258,0.09866638883100647,0.9045840920342696,0.9473420159465569,0.14917446944438897,0.0728374655647383,0.028196311347296027
TR-10179,0,0,28,2,0,1,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09156595209449851,0.06818181818181819,0.045454545454545456,0.5617198335644937,0.09582243422064932,0.0,0.8869011157448975,0.9165297381747664,0.15252849927129705,0.11636363636363639,0.0
TR-10180,0,0,0,0,1,0,11,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05112973495205804,0.20454545454545453,0.15151515151515152,0.44798890429958393,0.10478535159255267,0.031464888518441335,0.5456940750002098,0.1870488093955398,0.12389945896304574,0.06909090909090909,0.0
TR-10181,0,0,12,0,7,2,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.22085999307302484,0.0,0.18181818181818182,0.1858529819694868,0.2233035851669487,0.0,0.5446311944260305,0.17033455446611434,0.20900796582083891,0.13663911845730028,0.0
TR-10182,0,0,26,0,4,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07983452732509387,0.20454545454545453,0.18181818181818182,0.305131761442441,0.14132943529773812,0.0,0.8608381652443646,0.9156239898717811,0.14180758250314437,0.11294765840220387,0.0
TR-10183,1,0,27,1,9,7,78,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07035892668343724,0.11363636363636363,0.25757575757575757,0.6130374479889044,0.11124788428989074,0.0,0.9187763447537054,0.9258868925762318,0.13260396494240248,0.09112947658402204,0.011253516723976249
TR-10184,0,0,0,2,1,2,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09769997083378903,0.06818181818181819,0.18181818181818182,0.00277392510402219,0.20010770887828894,0.07824546780579286,0.8468109387193409,0.9159236612434007,0.19012158358122538,0.1453443526170799,0.06752110034385746
TR-10185,0,0,0,0,3,0,23,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10187324547012286,0.045454545454545456,0.030303030303030304,0.840499306518724,0.05862440375442374,0.0,0.9073475815271357,0.9484632582695838,0.10980454790472954,0.0,0.0
TR-10186,0,1,0,2,1,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09419774691020451,0.18181818181818182,0.15151515151515152,0.11789181692094312,0.11686413294352976,0.0978328818503855,0.6493249309826891,0.5835813759293185,0.11635289185250251,0.11415977961432508,0.008627696155048457
TR-10187,1,0,22,0,2,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16127319625214187,0.11363636363636363,0.07575757575757576,0.653259361997226,0.07766579473765192,0.0,0.9261521765276811,0.9167755360413743,0.09235560701950525,0.07834710743801654,0.0
TR-10188,0,1,1,0,9,3,15,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09283172007729046,0.06818181818181819,0.16666666666666666,0.17198335644937587,0.14613786736420986,0.11877474473848718,0.7741546603117597,0.8457029145566217,0.1545648745233484,0.06920110192837467,0.021506720850265712
TR-10189,0,0,6,2,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.062222009551934084,0.18181818181818182,0.18181818181818182,0.09847434119278779,0.09551469456839512,0.145446968118358,0.8598368198613221,0.8932025105053327,0.0836511010401485,0.07250688705234161,0.027633635511097217
TR-10190,0,0,86,0,4,3,42,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06023050421087171,0.3409090909090909,0.31818181818181823,0.04299583911234396,0.14313740575473147,0.1061679516565951,0.8903554776109801,0.9343921721797219,0.13647707081395113,0.12826446280991738,0.01769302907158487
TR-10191,0,0,2,1,1,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06682822013197709,0.2727272727272727,0.196969696969697,0.02219140083217753,0.09451454069856899,0.13752865180245882,0.8260456087648489,0.9178765758000207,0.08999980035536742,0.0660055096418733,0.022069396686464515
TR-10192,0,0,3,1,1,0,37,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.043307266032301575,0.25,0.16666666666666666,0.43273231622746183,0.1402523465148484,0.08741404459262346,0.5682327372810956,0.04581604891714264,0.15741979276887139,0.17553719008264465,0.0
TR-10193,2,0,29,1,6,2,69,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.042902812716467974,0.22727272727272724,0.21212121212121213,0.6601941747572814,0.1799122941991075,0.11762867264013335,0.9182253250876178,0.9339510828574511,0.25237078001157937,0.0,0.0
TR-10194,0,0,7,2,2,1,9,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1107769149440373,0.02272727272727272,0.015151515151515152,0.7447988904299584,0.058662871210955495,0.0,0.9047994652032479,0.9461399633660168,0.10988440575775117,0.0,0.0
TR-10195,0,1,2,0,3,2,37,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06544054650187757,0.02272727272727272,0.13636363636363638,0.015256588072122051,0.08635943991383287,0.04490518858095436,0.5370595688620745,0.17129754336817093,0.08119547205973365,0.08694214876033059,0.0
TR-10196,0,2,12,0,2,2,10,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02049723832440118,0.11363636363636363,0.13636363636363638,0.5353675450762829,0.04619941529466068,0.0,0.5579983161734061,0.04442207197500281,0.04066761165126072,0.13961432506887056,0.005689277899343546
TR-10197,0,0,0,0,2,1,6,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07453106201465602,0.22727272727272724,0.18181818181818182,0.4590846047156726,0.12590398522849666,0.10564700979370703,0.9776515374008096,0.95226807456093,0.15877737627023894,0.17487603305785127,0.014692091278524534
TR-10198,0,0,10,0,4,2,25,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02750054686645522,0.02272727272727272,0.196969696969697,0.1581137309292649,0.08832128019695336,0.0,0.5602863064620343,0.06490747225514504,0.09345365249855256,0.04573002754820938,0.0
TR-10199,1,0,13,3,5,2,53,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.023647416967443227,0.38636363636363635,0.2727272727272727,0.46324549237170587,0.12725034620710876,0.031152323400708486,0.5653685538390967,0.026371080702510596,0.10229790972069713,0.3500826446280992,0.0
TR-10200,0,0,8,0,9,4,51,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12858311458675126,0.06818181818181819,0.045454545454545456,0.6033287101248266,0.17391137098015078,0.0,0.9132241922806901,0.9568708921452433,0.21653456846812671,0.14170798898071627,0.12797749296655206
TR-10201,0,0,36,2,3,0,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03984263917751285,0.0,0.16666666666666666,0.2884882108183079,0.10770887828896751,0.07366117941237757,0.8873206738662841,0.941052284236612,0.10728902553454849,0.18512396694214878,0.006627070959674891
TR-10202,1,0,2,4,2,1,19,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.036322186372087936,0.20454545454545453,0.15151515151515152,0.44244105409153944,0.1175565471611017,0.0,0.897213854368579,0.9285233272276692,0.1646069995408173,0.1472176308539945,0.0
TR-10203,0,2,0,1,2,3,18,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08337206970724415,0.02272727272727272,0.045454545454545456,0.6282940360610263,0.09489921526388673,0.0,0.5736813987508357,0.03394367525051223,0.13244424923635925,0.06710743801652894,0.0
TR-10204,0,0,0,2,3,1,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.11091591016807026,0.0909090909090909,0.13636363636363638,0.055478502080443824,0.16071703338975224,0.12523442383829964,0.8795952103244863,0.9215197715763388,0.1638084210106011,0.10578512396694216,0.021569240387621137
TR-10205,0,0,0,0,2,1,8,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06624717452331473,0.25,0.3787878787878788,0.10263522884882108,0.21080166179412213,0.21619087309856216,0.7722834310903757,0.8513933035233272,0.21308071632494158,0.1266115702479339,0.029884338855892464
TR-10206,0,0,17,2,12,1,38,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09806568777571181,0.0,0.07575757575757576,0.47018030513176146,0.18191260193875977,0.0,0.895104875545076,0.9457998868656396,0.21066501627103754,0.16022038567493113,0.01000312597686778
TR-10207,0,0,0,0,1,1,4,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10687137700973422,0.06818181818181819,0.045454545454545456,0.3647711511789182,0.127211878750577,0.0,0.9765159334189233,0.9519549348130596,0.18173650901395513,0.16165289256198348,0.0
TR-10208,0,1,8,0,0,1,9,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08410692150643478,0.045454545454545456,0.07575757575757576,0.4590846047156726,0.16548699799969221,0.06115857470306312,0.760952564758796,0.8414098696261174,0.1745293377787538,0.20066115702479342,0.011566114410753347
TR-10209,0,0,13,0,3,3,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05297882715374239,0.02272727272727272,0.045454545454545456,0.5533980582524272,0.04281427911986456,0.0,0.9092607665606584,0.968248302984593,0.049931122601768824,0.02247933884297522,0.0
